先锋;0,2,0,1,0,0,2,0,378,1,4,0,1,1,0,4,2,0
解放军;0,0,0,2,0,0,0,2,2,14,369,0,0,2,0,0,0,2
华为;0,0,0,2,0,1,11,1,3,0,1,0,2,2,0,368,1,2
发现;85,41,456,36,6,23,14,33,23,52,55,31,174,9,167,25,90,109
男子;6,32,7,16,1,4,0,10,7,4,2,15,592,31,54,1,19,160
魔;2,5,4,71,2,6,6,11,528,8,7,1,9,68,11,20,12,11
语录;0,0,0,5,151,0,2,0,3,7,2,0,0,3,0,2,1,2
英国;9,16,8,6,0,18,110,13,6,45,50,0,7,43,1,10,17,580
兽;0,3,8,30,0,3,1,1,433,6,9,1,4,31,5,7,5,3
股份;0,2,0,1,0,0,342,0,0,0,0,0,1,2,0,8,0,1
歼;0,0,1,0,0,0,0,0,0,2,325,0,0,0,0,0,0,2
妈;553,1,0,66,0,56,7,58,17,7,10,8,44,5,22,6,11,16
DNF;1,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0
武器;0,0,4,1,2,3,2,6,130,20,475,3,1,3,3,10,2,19
香;8,8,0,14,3,42,12,455,24,10,3,1,7,5,7,3,28,3
量子;0,0,160,0,0,0,12,0,2,0,13,0,0,0,0,20,3,1
俄;0,0,10,0,0,2,8,1,3,12,540,0,7,15,0,1,8,268
辆;3,467,0,5,1,0,6,1,5,4,53,1,61,5,9,12,9,29
搭;4,45,1,18,0,442,3,16,8,2,10,3,9,7,5,11,29,12
古代;6,0,7,2,2,4,1,3,1,347,7,3,0,0,12,1,3,1
宝马;0,329,0,4,0,0,2,0,0,1,1,0,14,2,2,8,2,2
公告;0,3,1,0,0,0,325,0,15,0,0,0,9,0,0,2,4,1
地方;19,19,9,6,4,9,23,20,10,26,16,17,29,12,12,9,480,22
球;5,2,16,12,0,8,6,11,55,2,7,0,13,416,0,4,3,11
奥运;0,2,1,12,0,10,10,0,3,3,3,0,3,368,0,11,2,31
游;5,11,0,12,0,3,9,0,590,5,3,0,25,10,2,5,402,10
微;8,8,21,99,79,57,32,10,58,3,17,1,103,25,15,613,15,13
道;27,47,3,29,14,14,25,561,38,50,22,17,36,25,22,24,42,11
奥迪;0,298,0,1,1,0,0,0,0,0,1,0,12,0,0,1,0,1
美国;30,55,72,34,0,18,128,25,16,119,849,8,41,104,8,103,62,965
涨;15,23,3,2,0,4,394,10,6,5,5,3,12,8,2,25,8,7
家长;332,1,0,4,2,1,2,4,1,0,2,3,31,1,1,0,0,3
球员;0,0,0,0,0,0,0,0,3,0,0,0,0,280,0,0,0,1
奔驰;0,306,0,1,0,1,1,0,1,0,2,0,14,3,1,3,2,1
搭配;11,4,0,6,0,408,1,59,68,1,8,7,0,3,0,1,0,0
买;63,906,3,47,6,186,196,143,104,22,117,24,191,57,42,161,77,62
气质;5,13,0,47,5,360,0,3,5,2,3,0,0,12,0,0,1,9
穿衣;7,0,0,12,0,295,0,0,0,2,1,0,0,2,0,2,0,1
时髦;0,0,0,4,0,268,0,1,0,4,0,0,0,1,0,0,0,1
车型;0,260,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
部队;0,3,0,1,0,1,0,3,4,26,309,0,1,1,2,0,1,13
胎;369,39,1,30,0,7,2,0,2,2,3,2,30,6,6,4,3,4
太空;0,0,142,1,0,2,2,0,7,0,37,0,0,2,0,2,4,7
大众;0,291,0,0,1,3,6,4,2,1,1,0,3,4,0,14,1,3
空军;0,0,0,0,0,0,1,0,1,2,267,0,0,1,0,0,0,13
有限公司;0,0,0,0,0,0,250,0,0,0,0,0,2,0,0,2,0,0
太阳系;0,0,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
街;2,17,0,54,2,487,3,32,36,21,14,0,70,16,7,11,86,27
治疗;33,0,0,2,0,2,1,4,6,1,2,142,8,1,3,3,1,6
智能;1,20,7,1,0,0,17,1,3,0,8,0,3,2,1,299,1,2
糖尿病;0,0,0,0,0,0,1,13,0,1,0,107,2,0,0,1,0,0
清朝;0,0,0,1,0,0,1,0,0,252,5,0,1,1,2,0,2,2
互联网;0,11,1,1,0,0,43,1,3,1,1,0,5,0,0,301,1,4
行星;0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
炒;1,2,0,4,0,7,21,289,0,2,1,4,3,11,1,2,4,0
上市;0,393,0,3,0,0,146,15,12,1,0,1,4,2,2,40,2,1
鬼;8,13,5,42,0,17,6,7,57,35,3,4,26,10,213,8,29,9
中医;19,0,0,1,0,10,2,4,1,2,0,123,2,1,4,1,0,2
旅行;6,28,17,5,0,12,2,6,0,2,3,0,1,0,4,9,312,10
舰;0,2,0,0,0,0,0,0,1,3,237,0,0,1,0,1,1,4
詹姆斯;0,2,0,0,0,1,0,0,0,0,0,0,0,227,0,0,0,1
简单;58,47,4,13,35,120,25,521,30,15,28,63,14,15,2,56,8,9
支付;1,2,0,0,0,0,33,0,2,0,1,0,15,3,0,280,1,6
主席;0,5,1,6,1,0,12,4,0,332,26,0,4,28,0,2,0,53
味道;1,2,3,9,5,24,1,284,4,0,2,3,3,4,1,0,11,0
斑;3,0,8,1,0,248,0,5,0,0,0,7,2,2,0,0,0,2
球队;0,0,0,0,0,0,0,0,1,0,0,0,0,218,0,3,0,0
万科;0,0,0,0,0,0,220,0,0,0,0,0,1,1,0,5,0,0
明星;20,12,2,442,1,191,14,13,29,14,6,2,14,36,3,11,10,8
病;66,7,2,16,2,12,4,15,5,11,3,196,38,6,32,9,6,18
版本;1,9,0,3,0,2,1,0,251,4,2,0,0,0,0,20,0,2
冠军;2,13,1,31,0,6,6,2,62,3,4,0,1,331,1,13,4,12
军;0,3,0,11,0,8,7,0,19,122,386,0,3,33,1,35,2,23
父母;352,1,0,19,2,3,1,5,2,8,3,14,72,7,27,3,9,26
手;45,48,9,119,18,71,63,92,632,65,50,20,60,85,26,91,25,54
美;52,149,80,397,128,1274,122,106,103,140,825,14,66,166,26,102,814,557
鞋;10,3,0,22,2,299,7,8,6,3,5,1,13,16,7,4,3,4
发型;2,0,0,20,0,244,0,0,7,1,0,0,2,7,0,1,1,0
鲁能;0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0
特种兵;0,3,0,2,0,0,0,1,0,1,77,0,3,3,136,1,0,1
投资;0,3,1,7,0,5,324,0,10,0,3,0,10,4,2,64,10,40
孕期;221,1,0,3,0,2,0,5,0,0,0,2,1,2,0,0,1,0
外星人;1,1,107,3,0,0,0,0,3,5,10,0,0,4,1,3,2,6
营养;67,0,0,0,0,1,2,284,2,1,0,26,1,1,0,0,0,1
球迷;0,0,0,1,0,0,0,0,0,0,0,0,0,215,0,0,0,16
全新;1,298,2,5,0,15,4,0,58,0,5,1,1,2,0,27,5,2
丰田;0,205,0,0,0,0,1,0,0,0,1,0,3,1,0,3,0,0
家常菜;3,0,0,0,0,0,0,208,0,0,0,9,0,0,0,0,0,0
恒星;0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
孕妇;255,0,0,4,0,5,1,11,0,2,1,12,20,1,4,0,1,6
顺产;195,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
研究;4,1,149,0,0,0,21,4,10,5,26,7,9,1,2,29,1,17
望远镜;0,0,84,0,0,0,0,0,0,0,5,0,0,0,1,2,2,1
中药;1,0,0,0,0,0,5,7,0,2,0,91,4,0,0,1,0,0
炉;1,1,0,0,0,0,0,5,211,3,2,0,2,1,1,0,2,1
治;23,10,3,5,1,17,4,24,2,15,9,157,22,6,7,0,4,9
城市;4,31,11,2,3,3,74,20,12,43,15,0,96,11,3,18,417,42
足;14,9,3,17,0,24,3,4,3,4,5,11,8,287,2,4,2,11
汤;18,3,0,14,1,2,2,282,3,6,0,29,4,14,12,2,5,1
用户;0,5,0,0,0,0,7,0,8,0,2,0,3,0,0,215,0,2
月球;0,0,86,0,0,2,0,0,2,0,3,0,0,0,1,2,1,5
艘;0,0,3,0,0,0,3,0,1,1,209,0,4,0,0,1,1,9
高跟鞋;0,1,0,4,0,203,1,2,0,1,0,0,1,0,5,0,1,1
坦克;0,6,0,0,0,0,0,0,58,6,251,0,1,0,0,0,3,5
性感;2,16,1,54,1,303,1,2,17,3,9,1,5,27,1,2,7,15
星系;0,0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
商;14,8,0,20,17,2,73,3,4,9,4,1,32,9,3,334,11,20
碗;25,1,1,8,5,5,0,270,3,3,1,21,11,1,15,3,6,5
攻;10,11,2,19,0,20,29,7,383,15,15,4,6,13,0,8,169,17
巴马;0,2,0,1,0,2,7,0,4,2,8,0,1,5,1,1,3,213
销量;1,279,0,4,0,1,12,0,22,0,0,0,2,0,0,89,0,2
裙;0,2,0,62,2,263,1,1,2,3,1,0,3,9,3,3,2,14
车主;1,249,0,0,0,0,2,0,0,0,0,0,76,0,1,2,4,3
杯;5,7,1,10,5,23,8,45,73,8,5,25,20,349,5,10,5,25
胎儿;188,0,0,1,0,0,0,2,0,1,0,4,5,0,0,0,0,1
资金;0,1,2,1,0,0,207,1,1,1,1,0,9,3,0,2,2,11
医生;336,0,0,14,1,4,3,7,3,5,2,94,64,1,30,2,1,23
希拉里;0,0,0,1,0,2,2,0,1,0,2,0,0,0,0,2,0,182
股市;0,0,0,0,0,0,175,0,0,1,0,0,1,0,0,1,0,2
银河系;0,0,70,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
月子;182,0,0,0,0,1,0,6,1,0,0,2,2,0,1,0,0,0
军事;0,1,1,0,0,0,1,0,2,28,219,0,1,0,0,1,2,21
死;94,50,35,94,20,29,41,32,137,669,78,49,159,63,221,82,31,142
队;0,4,1,20,0,2,5,5,138,6,35,0,14,330,1,6,4,20
太阳;3,2,110,15,3,5,0,3,9,2,7,2,2,8,0,1,6,6
连衣裙;1,0,0,3,0,170,0,1,0,0,0,0,0,0,0,0,0,0
饭;30,2,0,25,3,1,0,272,5,12,6,8,15,3,12,6,8,10
潜艇;0,0,0,0,0,0,0,0,2,0,168,0,1,0,0,0,1,0
勇士;0,2,0,2,0,0,0,1,17,5,3,0,0,193,0,1,0,0
伤感;0,0,0,1,65,0,0,0,0,0,0,0,1,1,0,0,0,0
跌;2,12,2,4,0,1,211,0,0,1,2,1,4,7,2,9,1,8
三星;0,2,3,0,0,1,7,2,18,0,0,0,2,0,0,201,0,8
饼;3,0,0,0,0,3,0,188,2,1,0,1,2,9,0,1,3,3
肉;31,7,6,24,2,65,19,351,26,23,6,28,30,6,12,7,14,22
蒋介石;0,0,0,0,0,0,0,2,0,167,4,0,0,0,0,0,1,0
决赛;0,1,0,9,0,1,0,0,51,0,0,0,1,220,0,2,1,5
饰;2,176,0,3,0,6,1,0,4,0,0,0,1,0,0,0,0,0
早餐;14,0,0,0,0,2,5,207,0,1,0,20,5,0,3,1,1,3
秋;17,9,0,10,18,267,3,34,4,2,4,8,3,8,0,2,30,1
探测器;0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
皇后;1,1,0,7,2,0,0,2,1,180,0,2,0,5,0,0,1,2
国产;1,356,0,20,0,6,10,1,32,1,141,0,2,1,0,133,2,4
婆婆;252,0,0,10,0,3,0,74,1,0,0,1,23,1,17,0,2,1
天文学家;0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
腿;39,9,3,119,0,370,3,19,22,10,11,19,28,55,8,4,25,26
银行;0,4,1,5,0,0,251,0,2,2,1,0,48,0,4,50,0,16
毛;15,12,7,21,5,74,10,27,11,322,25,16,20,10,10,4,5,13
小行星;0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
恒大;0,1,0,1,0,0,39,1,0,0,0,0,0,192,0,1,2,0
食物;140,0,3,3,0,6,1,157,1,2,2,182,2,2,2,1,5,12
高血压;2,0,0,0,0,0,0,11,0,0,0,69,0,0,0,0,0,0
欧;1,65,7,27,0,36,141,3,33,5,12,0,6,157,0,38,7,412
驾;3,336,1,13,0,1,5,3,1,13,4,2,85,7,2,12,155,20
娱乐;5,3,1,235,0,18,5,5,21,2,2,0,8,21,1,14,6,1
肌肤;1,0,0,2,0,162,0,5,0,0,0,3,0,1,1,0,0,0
生命;40,10,153,7,34,1,5,7,5,12,12,12,28,4,7,10,16,17
机构;2,1,4,1,0,0,196,1,0,8,4,0,2,0,0,13,0,18
优雅;2,9,0,23,9,211,1,6,3,2,1,1,3,5,0,5,2,4
欧盟;0,1,2,0,0,0,11,0,0,1,1,0,0,1,0,2,0,167
京东;0,1,0,1,0,1,16,0,4,0,0,0,2,0,1,174,1,0
诸葛亮;0,0,0,1,0,0,0,1,1,156,0,0,1,0,0,0,4,0
显;7,25,2,67,2,299,20,4,21,3,20,1,9,12,0,27,7,20
VR;0,1,1,6,0,0,4,0,67,0,0,0,0,2,0,212,0,2
景区;0,0,0,0,0,0,0,0,0,1,2,0,6,0,0,1,154,0
俄罗斯;0,6,10,2,0,8,18,7,5,16,338,0,7,17,0,4,37,217
吉利;0,152,0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,1
罗;0,4,6,12,0,10,5,4,26,15,9,0,2,242,0,15,11,20
脱;11,15,2,29,1,34,89,2,15,8,8,3,12,20,3,6,9,302
配置;0,197,0,3,0,1,25,0,13,1,2,0,0,4,0,15,0,1
足球;0,1,0,3,0,2,4,0,17,2,3,0,0,180,0,4,0,6
景点;0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,0,153,5
出生;207,0,0,7,0,5,2,3,1,11,2,2,22,6,10,1,1,9
石;1,3,8,4,3,6,17,3,241,12,4,3,14,9,9,10,33,3
普;1,8,4,8,0,4,25,0,4,2,20,1,5,14,0,3,5,219
物质;1,1,69,2,0,3,0,3,0,1,0,3,1,0,0,0,2,2
明朝;0,0,0,0,0,0,0,0,0,143,1,0,0,0,1,0,1,1
行情;0,14,0,0,0,0,157,0,0,0,0,0,4,0,0,0,1,0
冠;0,25,1,9,0,2,4,1,6,6,1,2,0,192,0,3,1,3
慈禧;0,0,0,0,0,1,0,2,0,145,1,1,1,0,0,0,1,0
恐龙;1,0,67,0,0,1,0,0,4,2,0,0,1,0,0,4,2,2
外观;0,170,4,0,0,1,0,3,12,0,7,0,0,1,0,7,0,0
赛季;0,0,1,0,0,0,0,0,32,0,0,0,0,168,0,0,0,0
血管;3,0,0,0,0,0,0,17,0,1,0,71,0,1,0,0,0,2
服;10,21,1,51,3,76,32,17,337,32,27,6,11,28,5,41,12,8
家常;3,0,0,0,0,0,0,140,0,0,0,0,2,0,0,0,0,0
剖腹产;142,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1
偏方;15,1,0,0,0,11,1,7,0,0,0,78,0,1,0,1,0,0
西游;2,0,0,4,0,2,1,0,151,5,2,0,0,1,0,0,1,0
癌症;6,0,1,8,0,1,2,10,0,0,0,89,18,1,1,4,1,8
女兵;0,0,0,0,0,0,0,0,2,11,152,0,2,0,1,0,1,4
疾病;21,0,4,0,0,1,2,5,0,2,1,83,8,0,0,2,0,4
马云;0,10,0,8,2,2,36,0,1,3,0,0,1,2,0,190,0,9
军人;0,1,0,5,0,0,0,0,1,7,162,0,8,2,0,1,1,9
女排;0,0,0,3,0,2,2,1,0,0,1,2,2,146,0,2,1,1
股票;0,0,0,0,0,0,140,0,0,0,0,0,1,0,0,10,0,0
裤;30,0,0,17,1,198,3,3,2,2,2,1,9,6,2,2,5,5
剧;0,3,0,199,2,16,2,10,12,13,2,0,2,2,1,10,10,7
战斗机;0,6,0,1,0,2,0,2,1,0,145,2,1,0,0,1,0,1
木星;0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
本田;0,129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CF;0,0,0,0,0,0,0,0,131,0,4,0,0,0,0,0,0,0
合资;0,136,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,2
新款;0,177,0,2,0,41,0,0,2,0,3,0,1,1,0,9,0,1
朝鲜;0,2,0,0,0,3,1,0,2,68,51,0,7,5,0,0,16,231
经典;15,42,2,81,192,59,12,62,73,25,28,0,3,34,5,11,13,11
基金;0,0,0,0,0,0,143,0,1,0,0,0,0,2,0,9,0,5
小吃;2,0,0,3,0,1,1,144,0,1,0,0,3,0,0,0,8,0
药;62,3,0,2,3,3,25,25,9,8,6,138,34,8,17,8,5,9
准;272,14,5,9,6,17,39,12,5,13,29,5,37,24,6,15,3,12
比亚迪;0,135,0,0,0,0,4,0,0,0,0,0,2,1,0,1,1,1
趣;0,4,2,1,6,3,3,2,169,7,1,1,1,5,0,6,8,2
比赛;0,3,0,10,0,2,0,1,51,1,14,0,2,197,2,1,0,9
灵;5,2,3,10,0,1,4,5,45,14,6,1,5,2,107,2,14,1
衣服;46,2,5,28,0,231,1,1,2,12,0,2,15,5,20,7,7,9
自主;1,157,1,0,0,0,8,0,0,0,12,0,2,0,0,11,0,2
介绍;2,9,6,13,0,4,4,8,196,5,8,3,6,5,1,11,8,3
产后;142,0,0,8,0,4,0,2,0,0,1,2,1,0,0,0,0,1
奥;2,16,1,12,0,5,11,7,16,3,9,0,0,63,1,2,5,226
引力;0,0,51,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
男孩;236,2,1,12,2,3,2,5,3,2,6,5,39,8,17,0,7,61
唱;2,4,0,184,2,2,6,1,3,4,7,0,16,9,3,4,5,10
军队;0,0,0,1,0,0,0,0,2,58,187,0,0,1,0,0,1,20
外套;0,0,0,1,0,125,0,0,1,0,0,0,0,0,1,0,0,0
iPhone;1,1,0,0,0,0,1,0,1,0,0,0,4,0,0,137,1,6
棺材;4,1,0,2,0,1,0,1,0,17,0,0,11,1,77,1,2,5
机器人;1,2,14,4,0,0,13,1,18,1,10,0,2,1,0,181,1,6
股东;0,0,0,0,0,0,130,0,0,0,0,0,0,0,1,7,0,0
军舰;0,0,1,0,0,0,0,0,0,1,129,0,0,0,0,0,1,5
理财;1,0,0,0,0,0,129,0,0,0,0,0,3,0,0,4,0,0
架;3,11,3,7,1,4,6,7,44,2,228,1,13,9,0,21,5,27
夺冠;0,5,0,10,0,0,3,0,18,0,4,0,2,164,0,5,1,3
兵;0,3,0,7,0,2,5,3,43,81,237,0,3,14,10,3,2,8
曼;1,4,0,7,2,5,0,0,1,4,0,0,0,151,0,2,4,4
曹操;0,1,0,3,0,0,0,0,2,127,1,0,0,0,0,0,0,0
祛;4,0,0,0,0,166,0,14,0,0,0,36,1,0,0,0,0,0
灭绝;1,0,61,0,0,1,0,2,0,6,0,0,2,0,0,0,1,6
蒸;5,0,0,0,0,0,0,136,0,2,0,2,2,0,2,1,2,1
吃法;1,0,0,1,0,0,0,132,0,0,0,11,0,0,0,0,0,0
化石;0,0,52,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1
婴儿;186,0,4,1,0,40,3,0,0,2,1,0,13,1,11,0,0,12
衣;14,5,1,32,3,214,1,3,8,6,2,2,10,14,4,9,14,12
身材;28,5,1,50,2,226,0,5,16,0,4,1,5,31,2,2,3,11
身体;54,0,5,13,2,11,2,40,2,8,6,132,16,17,13,3,8,21
症状;198,2,0,0,0,0,0,1,0,0,0,107,1,0,0,0,0,0
衫;0,0,1,22,0,150,0,0,2,3,0,0,2,4,1,0,0,1
探测;0,0,56,0,0,0,1,0,0,0,11,0,0,0,0,0,0,1
网友;37,29,12,387,0,76,4,24,110,4,21,0,140,50,4,60,20,40
主力;0,3,0,0,0,0,165,0,0,1,19,0,0,31,0,4,0,0
煮;7,0,2,3,1,2,2,168,1,9,2,16,4,4,1,2,4,3
信;33,20,8,29,86,18,51,60,37,32,23,7,101,26,20,372,17,16
官兵;0,0,0,0,0,0,0,0,0,1,129,0,11,0,0,0,0,1
欧洲;1,20,13,5,1,13,17,8,26,36,45,0,11,298,1,18,42,99
农村;37,13,1,15,1,4,67,373,1,7,2,26,279,3,42,20,65,12
改装;0,135,1,0,0,0,0,0,0,0,10,0,2,1,0,4,2,1
卫星;0,0,102,0,0,0,5,0,0,1,94,0,2,1,0,12,0,6
安倍;0,0,0,0,0,0,9,0,0,2,4,0,0,0,0,0,0,129
流行;3,6,0,4,1,173,0,16,11,6,2,2,4,1,1,7,4,8
袭击;0,3,1,2,0,1,1,0,0,5,17,1,10,2,9,1,0,158
南海;0,0,0,3,0,0,3,0,0,4,202,0,1,0,0,0,5,113
男篮;0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,3
梦幻;2,1,0,3,0,4,0,2,149,0,4,0,1,7,1,2,13,1
系;3,257,16,12,3,44,46,13,23,5,12,1,30,3,3,13,6,22
功能;7,44,2,1,1,5,8,5,24,6,8,30,4,0,0,212,4,2
怀;170,0,0,16,4,3,2,2,2,6,2,4,8,2,14,1,3,4
皇室;0,3,0,0,0,4,0,1,134,9,0,0,0,1,0,1,0,4
话;186,45,8,76,236,10,31,10,38,123,70,18,61,48,47,29,18,21
百度;1,0,2,2,1,0,7,0,3,1,0,0,1,0,0,131,0,2
板块;0,0,1,0,0,0,117,0,0,0,1,0,0,1,0,3,0,0
生物;0,0,83,1,0,0,20,2,3,2,4,0,12,0,2,3,8,15
讽刺;1,0,0,8,0,2,0,1,1,4,2,0,8,4,68,2,3,2
报恩;2,0,0,1,0,0,0,0,0,5,1,0,4,0,54,1,0,0
光年;0,0,45,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
观测;0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
养生;0,0,0,0,1,0,0,51,0,0,0,83,5,1,1,2,13,0
轰炸机;0,0,0,0,0,0,0,0,0,0,114,0,0,1,0,1,0,3
球星;0,1,0,0,0,1,1,0,3,0,0,0,0,117,0,0,0,2
骑士;0,8,0,5,0,1,0,0,34,3,0,0,0,155,0,0,2,3
媒;0,10,22,12,0,0,53,3,8,4,282,0,11,127,2,36,14,358
政府;0,2,1,1,0,0,20,1,1,10,8,0,13,1,2,13,3,167
主帅;0,0,0,0,0,0,0,1,0,2,1,0,0,112,0,0,0,0
妆;1,1,0,27,0,148,1,0,2,2,1,0,3,5,0,0,2,2
科技;2,61,42,3,0,3,95,0,24,5,48,0,12,6,0,271,1,9
约;4,19,11,33,1,6,15,7,20,1,6,0,39,282,10,36,56,81
赛;0,18,1,10,0,3,3,12,151,3,6,2,7,246,2,5,9,15
利好;0,0,2,0,0,0,120,1,0,0,1,0,1,2,0,1,1,4
纳米;0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
民国;1,0,0,6,0,0,0,1,0,126,3,0,2,1,1,0,4,1
马自达;0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
瘦;36,3,0,47,0,223,3,64,7,3,2,7,5,5,0,3,3,5
市场;0,107,2,5,0,2,321,7,17,3,21,0,18,11,0,229,16,33
轿车;0,135,0,0,0,0,4,0,1,0,1,0,20,1,0,0,2,3
核潜艇;0,1,1,0,0,0,0,0,0,1,110,0,0,0,0,0,0,1
朗;0,40,1,1,0,2,13,0,0,1,5,0,0,8,0,0,1,162
日本;14,57,18,56,0,63,51,69,36,358,455,4,38,91,9,44,148,567
开国;0,0,0,1,0,0,0,0,1,118,6,0,2,1,0,0,0,2
重组;0,1,0,1,0,0,114,0,1,0,0,0,0,0,1,2,0,3
母乳;106,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
电影;4,4,2,229,4,10,5,1,97,4,12,0,9,11,7,22,15,8
总裁;0,10,0,27,0,8,15,0,11,0,0,0,6,6,99,45,2,2
豪;1,241,2,56,2,9,18,6,17,9,6,0,31,40,8,9,10,27
物种;0,0,54,0,0,0,0,1,3,0,1,0,4,0,0,4,1,5
